Day of Date,Reg,Segmen Produk,Revenue,Target
7/21/2024,Pospay,Fronting,394557,
7/21/2024,Pospay,Fund Distribution,0,28335976
7/21/2024,Pospay,Payment,254195794,0
7/21/2024,Pospay,Remittance & Sharia,17320,
7/21/2024,Reg 1,Bendapos & Meterai,0,0
7/21/2024,Reg 1,Fronting,25653489,6926945
7/21/2024,Reg 1,Fund Distribution,,912772
7/21/2024,Reg 1,Payment,7082673,22440265
7/21/2024,Reg 1,Remittance & Sharia,4620424,5799659
7/21/2024,Reg 2,Bendapos & Meterai,0,0
7/21/2024,Reg 2,Fronting,16653478,2398466
7/21/2024,Reg 2,Fund Distribution,,412986
7/21/2024,Reg 2,Payment,2853559,8914343
7/21/2024,Reg 2,Remittance & Sharia,5292199,8619590
7/21/2024,Reg 3,Bendapos & Meterai,0,0
7/21/2024,Reg 3,Fronting,14754925,3346109
7/21/2024,Reg 3,Fund Distribution,,600089
7/21/2024,Reg 3,Payment,1523545,6936044
7/21/2024,Reg 3,Remittance & Sharia,8231793,12850117
7/21/2024,Reg 4,Bendapos & Meterai,0,0
7/21/2024,Reg 4,Fronting,17117623,3422492
7/21/2024,Reg 4,Fund Distribution,,556660
7/21/2024,Reg 4,Payment,4221486,14396034
7/21/2024,Reg 4,Remittance & Sharia,2089438,4329772
7/21/2024,Reg 5,Bendapos & Meterai,0,0
7/21/2024,Reg 5,Fronting,34054761,5483481
7/21/2024,Reg 5,Fund Distribution,,993399
7/21/2024,Reg 5,Payment,2719287,14998535
7/21/2024,Reg 5,Remittance & Sharia,3051703,8768459
7/21/2024,Reg 6,Bendapos & Meterai,0,0
7/21/2024,Reg 6,Fronting,33262469,5919667
7/21/2024,Reg 6,Fund Distribution,,1168599
7/21/2024,Reg 6,Payment,6252824,21624799
7/21/2024,Reg 6,Remittance & Sharia,7076571,7834461
7/22/2024,Pospay,Fronting,392309,
7/22/2024,Pospay,Fund Distribution,0,116186803
7/22/2024,Pospay,Payment,281715588,0
7/22/2024,Pospay,Remittance & Sharia,42039011,0
7/22/2024,Reg 1,Bendapos & Meterai,150669882,203939858
7/22/2024,Reg 1,Fronting,25747091,143382071
7/22/2024,Reg 1,Fund Distribution,,18894060
7/22/2024,Reg 1,Payment,148277117,253278196
7/22/2024,Reg 1,Remittance & Sharia,25039049,54178430
7/22/2024,Reg 2,Bendapos & Meterai,230589576,305828432
7/22/2024,Reg 2,Fronting,17840175,49646258
7/22/2024,Reg 2,Fund Distribution,,8548598
7/22/2024,Reg 2,Payment,40365841,89211387
7/22/2024,Reg 2,Remittance & Sharia,32487494,85549528
7/22/2024,Reg 3,Bendapos & Meterai,78630830,104510581
7/22/2024,Reg 3,Fronting,14751784,69261603
7/22/2024,Reg 3,Fund Distribution,,12421487
7/22/2024,Reg 3,Payment,32736356,76384998
7/22/2024,Reg 3,Remittance & Sharia,55226898,152933934
7/22/2024,Reg 4,Bendapos & Meterai,102307590,136453731
7/22/2024,Reg 4,Fronting,17068891,70842850
7/22/2024,Reg 4,Fund Distribution,,11522700
7/22/2024,Reg 4,Payment,81822006,164808077
7/22/2024,Reg 4,Remittance & Sharia,19673857,44220568
7/22/2024,Reg 5,Bendapos & Meterai,148085824,203943474
7/22/2024,Reg 5,Fronting,34319007,113503667
7/22/2024,Reg 5,Fund Distribution,,20563127
7/22/2024,Reg 5,Payment,85144640,188520904
7/22/2024,Reg 5,Remittance & Sharia,42100596,95889734
7/22/2024,Reg 6,Bendapos & Meterai,130193244,168601955
7/22/2024,Reg 6,Fronting,33226723,122532225
7/22/2024,Reg 6,Fund Distribution,,24189439
7/22/2024,Reg 6,Payment,123116718,241091829
7/22/2024,Reg 6,Remittance & Sharia,33063883,66923453
7/23/2024,Pospay,Fronting,390452,
7/23/2024,Pospay,Fund Distribution,0,101000110
7/23/2024,Pospay,Payment,252834328,0
7/23/2024,Pospay,Remittance & Sharia,18951200,0
7/23/2024,Reg 1,Bendapos & Meterai,187626606,269455630
7/23/2024,Reg 1,Fronting,25827879,142312889
7/23/2024,Reg 1,Fund Distribution,,18753149
7/23/2024,Reg 1,Payment,105117828,220923906
7/23/2024,Reg 1,Remittance & Sharia,17250742,42274519
7/23/2024,Reg 2,Bendapos & Meterai,236481624,411778513
7/23/2024,Reg 2,Fronting,17430055,49276050
7/23/2024,Reg 2,Fund Distribution,,8484850
7/23/2024,Reg 2,Payment,27385703,77051706
7/23/2024,Reg 2,Remittance & Sharia,26367904,65947705
7/23/2024,Reg 3,Bendapos & Meterai,90296510,141371858
7/23/2024,Reg 3,Fronting,14708651,68745126
7/23/2024,Reg 3,Fund Distribution,,12328857
7/23/2024,Reg 3,Payment,22531883,66474151
7/23/2024,Reg 3,Remittance & Sharia,37597470,114094613
7/23/2024,Reg 4,Bendapos & Meterai,112140250,185054876
7/23/2024,Reg 4,Fronting,17910213,70314588
7/23/2024,Reg 4,Fund Distribution,,11436765
7/23/2024,Reg 4,Payment,57998265,145475673
7/23/2024,Reg 4,Remittance & Sharia,12905618,33904392
7/23/2024,Reg 5,Bendapos & Meterai,167458750,275236989
7/23/2024,Reg 5,Fronting,34510877,112657284
7/23/2024,Reg 5,Fund Distribution,,20409774
7/23/2024,Reg 5,Payment,65502809,168875360
7/23/2024,Reg 5,Remittance & Sharia,29537426,72633088
7/23/2024,Reg 6,Bendapos & Meterai,139523800,222680975
7/23/2024,Reg 6,Fronting,33324931,121618514
7/23/2024,Reg 6,Fund Distribution,,24009045
7/23/2024,Reg 6,Payment,84998513,211730821
7/23/2024,Reg 6,Remittance & Sharia,26127001,53274436
7/24/2024,Pospay,Fronting,391082,
7/24/2024,Pospay,Fund Distribution,0,104843413
7/24/2024,Pospay,Payment,247457288,0
7/24/2024,Pospay,Remittance & Sharia,18355242,0
7/24/2024,Reg 1,Bendapos & Meterai,171256266,282662295
7/24/2024,Reg 1,Fronting,26406069,279703152
7/24/2024,Reg 1,Fund Distribution,,36857721
7/24/2024,Reg 1,Payment,93417476,200673824
7/24/2024,Reg 1,Remittance & Sharia,28835774,42620575
7/24/2024,Reg 2,Bendapos & Meterai,347216946,434297827
7/24/2024,Reg 2,Fronting,17066398,96847634
7/24/2024,Reg 2,Fund Distribution,,16676231
7/24/2024,Reg 2,Payment,24915424,68530620
7/24/2024,Reg 2,Remittance & Sharia,25567583,67363599
7/24/2024,Reg 3,Bendapos & Meterai,80683270,149298212
7/24/2024,Reg 3,Fronting,14799765,135112347
7/24/2024,Reg 3,Fund Distribution,,24231291
7/24/2024,Reg 3,Payment,19899565,60398111
7/24/2024,Reg 3,Remittance & Sharia,35816301,120773494
7/24/2024,Reg 4,Bendapos & Meterai,126109310,195570725
7/24/2024,Reg 4,Fronting,19303211,138196982
7/24/2024,Reg 4,Fund Distribution,,22477985
7/24/2024,Reg 4,Payment,50802954,133619095
7/24/2024,Reg 4,Remittance & Sharia,21555491,34841228
7/24/2024,Reg 5,Bendapos & Meterai,178681020,290479711
7/24/2024,Reg 5,Fronting,34338901,221417745
7/24/2024,Reg 5,Fund Distribution,,40113655
7/24/2024,Reg 5,Payment,62238872,157511596
7/24/2024,Reg 5,Remittance & Sharia,27969892,75688482
7/24/2024,Reg 6,Bendapos & Meterai,142802256,233569500
7/24/2024,Reg 6,Fronting,33206724,239030234
7/24/2024,Reg 6,Fund Distribution,,47187692
7/24/2024,Reg 6,Payment,81335794,192916784
7/24/2024,Reg 6,Remittance & Sharia,25267566,52647017
7/25/2024,Pospay,Fronting,382157,
7/25/2024,Pospay,Fund Distribution,0,101917975
7/25/2024,Pospay,Payment,258014965,0
7/25/2024,Pospay,Remittance & Sharia,18360270,0
7/25/2024,Reg 1,Bendapos & Meterai,175196690,275160603
7/25/2024,Reg 1,Fronting,26544364,138650139
7/25/2024,Reg 1,Fund Distribution,,18270532
7/25/2024,Reg 1,Payment,86578128,191463331
7/25/2024,Reg 1,Remittance & Sharia,17142025,42164827
7/25/2024,Reg 2,Bendapos & Meterai,305476092,419680111
7/25/2024,Reg 2,Fronting,16764797,48007818
7/25/2024,Reg 2,Fund Distribution,,8266482
7/25/2024,Reg 2,Payment,25872183,64679545
7/25/2024,Reg 2,Remittance & Sharia,23338085,67203103
7/25/2024,Reg 3,Bendapos & Meterai,98844740,144016484
7/25/2024,Reg 3,Fronting,15121509,66975812
7/25/2024,Reg 3,Fund Distribution,,12011559
7/25/2024,Reg 3,Payment,20109949,57570632
7/25/2024,Reg 3,Remittance & Sharia,38931504,123133554
7/25/2024,Reg 4,Bendapos & Meterai,108445670,188467658
7/25/2024,Reg 4,Fronting,17877471,68504879
7/25/2024,Reg 4,Fund Distribution,,11142432
7/25/2024,Reg 4,Payment,52787901,128072073
7/25/2024,Reg 4,Remittance & Sharia,34786572,34887335
7/25/2024,Reg 5,Bendapos & Meterai,188002730,280451907
7/25/2024,Reg 5,Fronting,34105494,109757790
7/25/2024,Reg 5,Fund Distribution,,19884512
7/25/2024,Reg 5,Payment,60602105,152078257
7/25/2024,Reg 5,Remittance & Sharia,27834618,76417692
7/25/2024,Reg 6,Bendapos & Meterai,156377580,227404583
7/25/2024,Reg 6,Fronting,36094226,118488386
7/25/2024,Reg 6,Fund Distribution,,23391145
7/25/2024,Reg 6,Payment,82778640,184339644
7/25/2024,Reg 6,Remittance & Sharia,23484708,51368442
7/26/2024,Pospay,Fronting,383281,
7/26/2024,Pospay,Fund Distribution,0,108453536
7/26/2024,Pospay,Payment,255621006,0
7/26/2024,Pospay,Remittance & Sharia,19396385,0
7/26/2024,Reg 1,Bendapos & Meterai,176747816,246968293
7/26/2024,Reg 1,Fronting,26498738,134510597
7/26/2024,Reg 1,Fund Distribution,,17725022
7/26/2024,Reg 1,Payment,85594457,188683614
7/26/2024,Reg 1,Remittance & Sharia,17672610,51003304
7/26/2024,Reg 2,Bendapos & Meterai,299908028,381878504
7/26/2024,Reg 2,Fronting,16381769,46574498
7/26/2024,Reg 2,Fund Distribution,,8019671
7/26/2024,Reg 2,Payment,24924433,63451227
7/26/2024,Reg 2,Remittance & Sharia,30195735,82421821
7/26/2024,Reg 3,Bendapos & Meterai,101887530,131479156
7/26/2024,Reg 3,Fronting,14939205,64976184
7/26/2024,Reg 3,Fund Distribution,,11652935
7/26/2024,Reg 3,Payment,18270177,56559500
7/26/2024,Reg 3,Remittance & Sharia,42249718,156244778
7/26/2024,Reg 4,Bendapos & Meterai,108721490,172373423
7/26/2024,Reg 4,Fronting,16903226,66459596
7/26/2024,Reg 4,Fund Distribution,,10809750
7/26/2024,Reg 4,Payment,45461480,125505604
7/26/2024,Reg 4,Remittance & Sharia,15924521,43035677
7/26/2024,Reg 5,Bendapos & Meterai,158850920,255615598
7/26/2024,Reg 5,Fronting,33341430,106480863
7/26/2024,Reg 5,Fund Distribution,,19290816
7/26/2024,Reg 5,Payment,57777245,148892394
7/26/2024,Reg 5,Remittance & Sharia,29409415,95405994
7/26/2024,Reg 6,Bendapos & Meterai,136723600,204048281
7/26/2024,Reg 6,Fronting,33218354,114950796
7/26/2024,Reg 6,Fund Distribution,,22692761
7/26/2024,Reg 6,Payment,73753354,181424235
7/26/2024,Reg 6,Remittance & Sharia,23516506,60540912
7/27/2024,Pospay,Fronting,380535,
7/27/2024,Pospay,Fund Distribution,0,88734943
7/27/2024,Pospay,Payment,266644976,0
7/27/2024,Pospay,Remittance & Sharia,21440,
7/27/2024,Reg 1,Bendapos & Meterai,104506878,163557007
7/27/2024,Reg 1,Fronting,26335681,85053729
7/27/2024,Reg 1,Fund Distribution,,11207891
7/27/2024,Reg 1,Payment,38881501,104664749
7/27/2024,Reg 1,Remittance & Sharia,13932310,38473086
7/27/2024,Reg 2,Bendapos & Meterai,80478470,268079935
7/27/2024,Reg 2,Fronting,16360345,29449981
7/27/2024,Reg 2,Fund Distribution,,5070999
7/27/2024,Reg 2,Payment,12933590,36069187
7/27/2024,Reg 2,Remittance & Sharia,24025800,60130838
7/27/2024,Reg 3,Bendapos & Meterai,42702584,93550487
7/27/2024,Reg 3,Fronting,14866990,41085735
7/27/2024,Reg 3,Fund Distribution,,7368385
7/27/2024,Reg 3,Payment,8117011,31268930
7/27/2024,Reg 3,Remittance & Sharia,37077673,104546285
7/27/2024,Reg 4,Bendapos & Meterai,63018130,123545613
7/27/2024,Reg 4,Fronting,16896139,42023720
7/27/2024,Reg 4,Fund Distribution,,6835220
7/27/2024,Reg 4,Payment,22649238,66669719
7/27/2024,Reg 4,Remittance & Sharia,12473195,30936610
7/27/2024,Reg 5,Bendapos & Meterai,102764082,180666116
7/27/2024,Reg 5,Fronting,33764185,67329964
7/27/2024,Reg 5,Fund Distribution,,12197976
7/27/2024,Reg 5,Payment,25439629,74984445
7/27/2024,Reg 5,Remittance & Sharia,26817316,66365486
7/27/2024,Reg 6,Bendapos & Meterai,74170426,134966496
7/27/2024,Reg 6,Fronting,33237651,72685678
7/27/2024,Reg 6,Fund Distribution,,14349092
7/27/2024,Reg 6,Payment,35719499,99370602
7/27/2024,Reg 6,Remittance & Sharia,23274016,48288726
7/28/2024,Pospay,Fronting,0,
7/28/2024,Pospay,Fund Distribution,0,46192897
7/28/2024,Pospay,Payment,238031073,0
7/28/2024,Pospay,Remittance & Sharia,22488,
7/28/2024,Reg 1,Bendapos & Meterai,0,0
7/28/2024,Reg 1,Fronting,26280031,8112148
7/28/2024,Reg 1,Fund Distribution,,1068908
7/28/2024,Reg 1,Payment,4465848,24883604
7/28/2024,Reg 1,Remittance & Sharia,3232862,6876761
7/28/2024,Reg 2,Bendapos & Meterai,0,0
7/28/2024,Reg 2,Fronting,16311833,2808842
7/28/2024,Reg 2,Fund Distribution,,483639
7/28/2024,Reg 2,Payment,1811048,9056599
7/28/2024,Reg 2,Remittance & Sharia,8078647,10664388
7/28/2024,Reg 3,Bendapos & Meterai,0,0
7/28/2024,Reg 3,Fronting,14634065,3918626
7/28/2024,Reg 3,Fund Distribution,,702751
7/28/2024,Reg 3,Payment,826575,7673561
7/28/2024,Reg 3,Remittance & Sharia,13903158,18135707
7/28/2024,Reg 4,Bendapos & Meterai,0,0
7/28/2024,Reg 4,Fronting,16726946,4008080
7/28/2024,Reg 4,Fund Distribution,,651882
7/28/2024,Reg 4,Payment,1924868,16078573
7/28/2024,Reg 4,Remittance & Sharia,2622390,5466351
7/28/2024,Reg 5,Bendapos & Meterai,0,0
7/28/2024,Reg 5,Fronting,33650795,6421707
7/28/2024,Reg 5,Fund Distribution,,1163345
7/28/2024,Reg 5,Payment,1714843,16779857
7/28/2024,Reg 5,Remittance & Sharia,3686051,11622462
7/28/2024,Reg 6,Bendapos & Meterai,0,0
7/28/2024,Reg 6,Fronting,33126472,6932522
7/28/2024,Reg 6,Fund Distribution,,1368515
7/28/2024,Reg 6,Payment,2742869,23971449
7/28/2024,Reg 6,Remittance & Sharia,7253428,8727510
7/29/2024,Pospay,Fronting,381018,
7/29/2024,Pospay,Fund Distribution,0,150318752
7/29/2024,Pospay,Payment,263377586,0
7/29/2024,Pospay,Remittance & Sharia,60885229,0
7/29/2024,Reg 1,Bendapos & Meterai,154223564,210916791
7/29/2024,Reg 1,Fronting,26107370,1180111366
7/29/2024,Reg 1,Fund Distribution,,155508622
7/29/2024,Reg 1,Payment,109695904,249148910
7/29/2024,Reg 1,Remittance & Sharia,29058311,119633103
7/29/2024,Reg 2,Bendapos & Meterai,171995426,336335190
7/29/2024,Reg 2,Fronting,15572529,408615322
7/29/2024,Reg 2,Fund Distribution,,70359662
7/29/2024,Reg 2,Payment,33188711,82964239
7/29/2024,Reg 2,Remittance & Sharia,50786516,152446605
7/29/2024,Reg 3,Bendapos & Meterai,74511384,116640145
7/29/2024,Reg 3,Fronting,14730565,570060119
7/29/2024,Reg 3,Fund Distribution,,102235654
7/29/2024,Reg 3,Payment,22983678,74290003
7/29/2024,Reg 3,Remittance & Sharia,129751933,273603293
7/29/2024,Reg 4,Bendapos & Meterai,94947590,153522545
7/29/2024,Reg 4,Fronting,16593628,583074696
7/29/2024,Reg 4,Fund Distribution,1064980000,94838223
7/29/2024,Reg 4,Payment,58549118,164876263
7/29/2024,Reg 4,Remittance & Sharia,26700420,93836556
7/29/2024,Reg 5,Bendapos & Meterai,145434868,225952726
7/29/2024,Reg 5,Fronting,32231695,934196108
7/29/2024,Reg 5,Fund Distribution,,169245896
7/29/2024,Reg 5,Payment,70714632,195713520
7/29/2024,Reg 5,Remittance & Sharia,64314772,409633166
7/29/2024,Reg 6,Bendapos & Meterai,133325222,174150266
7/29/2024,Reg 6,Fronting,33322694,1008505954
7/29/2024,Reg 6,Fund Distribution,,199092361
7/29/2024,Reg 6,Payment,95118030,239491206
7/29/2024,Reg 6,Remittance & Sharia,31167851,508875180
7/30/2024,Pospay,Fronting,380052,
7/30/2024,Pospay,Fund Distribution,0,373367890
7/30/2024,Pospay,Payment,255822001,0
7/30/2024,Pospay,Remittance & Sharia,29135408,0
7/30/2024,Reg 1,Bendapos & Meterai,182005506,95805519
7/30/2024,Reg 1,Fronting,35549733,82613502
7/30/2024,Reg 1,Fund Distribution,,10886314
7/30/2024,Reg 1,Payment,99431147,186964644
7/30/2024,Reg 1,Remittance & Sharia,19465879,45621246
7/30/2024,Reg 2,Bendapos & Meterai,361673908,145877324
7/30/2024,Reg 2,Fronting,29100606,28605047
7/30/2024,Reg 2,Fund Distribution,,4925507
7/30/2024,Reg 2,Payment,28591158,63603418
7/30/2024,Reg 2,Remittance & Sharia,38545157,67210689
7/30/2024,Reg 3,Bendapos & Meterai,76916670,50038266
7/30/2024,Reg 3,Fronting,24811195,39906967
7/30/2024,Reg 3,Fund Distribution,,7156977
7/30/2024,Reg 3,Payment,20352133,57239123
7/30/2024,Reg 3,Remittance & Sharia,91906722,97299855
7/30/2024,Reg 4,Bendapos & Meterai,113858110,65467872
7/30/2024,Reg 4,Fronting,25100426,40818045
7/30/2024,Reg 4,Fund Distribution,,6639114
7/30/2024,Reg 4,Payment,53497278,119859418
7/30/2024,Reg 4,Remittance & Sharia,18777657,33627038
7/30/2024,Reg 5,Bendapos & Meterai,172874264,97462540
7/30/2024,Reg 5,Fronting,42860391,65398239
7/30/2024,Reg 5,Fund Distribution,,11847995
7/30/2024,Reg 5,Payment,68136715,122285001
7/30/2024,Reg 5,Remittance & Sharia,46593025,67485450
7/30/2024,Reg 6,Bendapos & Meterai,145229574,79180521
7/30/2024,Reg 6,Fronting,40045709,70600291
7/30/2024,Reg 6,Fund Distribution,,13937394
7/30/2024,Reg 6,Payment,91014464,179100280
7/30/2024,Reg 6,Remittance & Sharia,25790954,62529630
7/31/2024,Pospay,Fronting,380959,
7/31/2024,Pospay,Fund Distribution,0,50675411
7/31/2024,Pospay,Payment,268376845,0
7/31/2024,Pospay,Remittance & Sharia,-2649102650,0
7/31/2024,Reg 1,Bendapos & Meterai,190256280,0
7/31/2024,Reg 1,Fronting,4682052008,11286421
7/31/2024,Reg 1,Fund Distribution,7346886,1487238
7/31/2024,Reg 1,Payment,97542966,39169630
7/31/2024,Reg 1,Remittance & Sharia,21032807,6717410
7/31/2024,Reg 2,Bendapos & Meterai,428994088,0
7/31/2024,Reg 2,Fronting,1180589237,3907943
7/31/2024,Reg 2,Fund Distribution,3185138,672904
7/31/2024,Reg 2,Payment,30136817,16085724
7/31/2024,Reg 2,Remittance & Sharia,160229752,10539315
7/31/2024,Reg 3,Bendapos & Meterai,99125568,0
7/31/2024,Reg 3,Fronting,1701126837,5451979
7/31/2024,Reg 3,Fund Distribution,10835523,977759
7/31/2024,Reg 3,Payment,20127512,11951104
7/31/2024,Reg 3,Remittance & Sharia,81064220,18520812
7/31/2024,Reg 4,Bendapos & Meterai,102633870,0
7/31/2024,Reg 4,Fronting,1814184088,5576439
7/31/2024,Reg 4,Fund Distribution,10455716,906999
7/31/2024,Reg 4,Payment,55712131,24822069
7/31/2024,Reg 4,Remittance & Sharia,18750375,5432223
7/31/2024,Reg 5,Bendapos & Meterai,250343688,0
7/31/2024,Reg 5,Fronting,3068648865,8934519
7/31/2024,Reg 5,Fund Distribution,18184200,1618620
7/31/2024,Reg 5,Payment,73221178,24709314
7/31/2024,Reg 5,Remittance & Sharia,43068950,11704396
7/31/2024,Reg 6,Bendapos & Meterai,147335600,0
7/31/2024,Reg 6,Fronting,3773146255,9645212
7/31/2024,Reg 6,Fund Distribution,4494850,1904069
7/31/2024,Reg 6,Payment,89719148,38299614
7/31/2024,Reg 6,Remittance & Sharia,22340261,8385878
8/1/2024,Pospay,Bendapos & Meterai,2,0
8/1/2024,Pospay,Fronting,386636,
8/1/2024,Pospay,Fund Distribution,0,253618073
8/1/2024,Pospay,Payment,63322600,36724
8/1/2024,Pospay,Remittance & Sharia,2710779312,936
8/1/2024,Reg 1,Bendapos & Meterai,160938808,206896270
8/1/2024,Reg 1,Fronting,75867307,140235015
8/1/2024,Reg 1,Fund Distribution,,254927694
8/1/2024,Reg 1,Payment,111613862,274412109
8/1/2024,Reg 1,Remittance & Sharia,27238247,42162954
8/1/2024,Reg 2,Bendapos & Meterai,203713800,313890362
8/1/2024,Reg 2,Fronting,34190397,48556583
8/1/2024,Reg 2,Fund Distribution,,115341689
8/1/2024,Reg 2,Payment,45824235,104801193
8/1/2024,Reg 2,Remittance & Sharia,52589918,69286355
8/1/2024,Reg 3,Bendapos & Meterai,78397196,107574128
8/1/2024,Reg 3,Fronting,75117967,67741398
8/1/2024,Reg 3,Fund Distribution,,167596487
8/1/2024,Reg 3,Payment,34172350,85568684
8/1/2024,Reg 3,Remittance & Sharia,99026153,136816363
8/1/2024,Reg 4,Bendapos & Meterai,98158940,140676643
8/1/2024,Reg 4,Fronting,52274115,69287938
8/1/2024,Reg 4,Fund Distribution,,155469773
8/1/2024,Reg 4,Payment,70531633,179634934
8/1/2024,Reg 4,Remittance & Sharia,22492476,36460115
8/1/2024,Reg 5,Bendapos & Meterai,173653700,209621126
8/1/2024,Reg 5,Fronting,105955033,111012404
8/1/2024,Reg 5,Fund Distribution,,277447418
8/1/2024,Reg 5,Payment,74888935,190910810
8/1/2024,Reg 5,Remittance & Sharia,51334824,82253664
8/1/2024,Reg 6,Bendapos & Meterai,138501240,171006321
8/1/2024,Reg 6,Fronting,81449058,119842792
8/1/2024,Reg 6,Fund Distribution,,326375197
8/1/2024,Reg 6,Payment,110375553,262392687
8/1/2024,Reg 6,Remittance & Sharia,32373804,48785858
8/2/2024,Pospay,Fronting,389495,
8/2/2024,Pospay,Fund Distribution,0,210469689
8/2/2024,Pospay,Payment,64205783,0
8/2/2024,Pospay,Remittance & Sharia,34124236,0
8/2/2024,Reg 1,Bendapos & Meterai,176984788,181942443
8/2/2024,Reg 1,Fronting,53355326,128644295
8/2/2024,Reg 1,Fund Distribution,,233857415
8/2/2024,Reg 1,Payment,127702036,255235697
8/2/2024,Reg 1,Remittance & Sharia,24462417,41641341
8/2/2024,Reg 2,Bendapos & Meterai,358497408,274413833
8/2/2024,Reg 2,Fronting,25361130,44543281
8/2/2024,Reg 2,Fund Distribution,,105808464
8/2/2024,Reg 2,Payment,51204969,99545978
8/2/2024,Reg 2,Remittance & Sharia,53059872,68657780
8/2/2024,Reg 3,Bendapos & Meterai,83409610,93909025
8/2/2024,Reg 3,Fronting,50309917,62142431
8/2/2024,Reg 3,Fund Distribution,,153744302
8/2/2024,Reg 3,Payment,42869815,79845154
8/2/2024,Reg 3,Remittance & Sharia,114599847,136526429
8/2/2024,Reg 4,Bendapos & Meterai,103413020,122708518
8/2/2024,Reg 4,Fronting,39481687,63561144
8/2/2024,Reg 4,Fund Distribution,,142619887
8/2/2024,Reg 4,Payment,71285924,167797369
8/2/2024,Reg 4,Remittance & Sharia,28560662,36164866
8/2/2024,Reg 5,Bendapos & Meterai,170221166,183125155
8/2/2024,Reg 5,Fronting,72664525,101837000
8/2/2024,Reg 5,Fund Distribution,,254515838
8/2/2024,Reg 5,Payment,85068399,178610058
8/2/2024,Reg 5,Remittance & Sharia,53800203,81744933
8/2/2024,Reg 6,Bendapos & Meterai,137859368,150398928
8/2/2024,Reg 6,Fronting,54474958,109937538
8/2/2024,Reg 6,Fund Distribution,,299399628
8/2/2024,Reg 6,Payment,129357630,244616163
8/2/2024,Reg 6,Remittance & Sharia,30340775,47788964
8/3/2024,Pospay,Fronting,392068,
8/3/2024,Pospay,Fund Distribution,0,131516607
8/3/2024,Pospay,Payment,37223804,0
8/3/2024,Pospay,Remittance & Sharia,19318,
8/3/2024,Reg 1,Bendapos & Meterai,93601796,120827022
8/3/2024,Reg 1,Fronting,35287684,81556877
8/3/2024,Reg 1,Fund Distribution,,148259027
8/3/2024,Reg 1,Payment,53763807,164596003
8/3/2024,Reg 1,Remittance & Sharia,20174490,28600164
8/3/2024,Reg 2,Bendapos & Meterai,88279940,181209449
8/3/2024,Reg 2,Fronting,20584353,28239190
8/3/2024,Reg 2,Fund Distribution,,67079600
8/3/2024,Reg 2,Payment,25463720,66826331
8/3/2024,Reg 2,Remittance & Sharia,35232222,44353837
8/3/2024,Reg 3,Bendapos & Meterai,54125556,61926054
8/3/2024,Reg 3,Fronting,30522194,39396559
8/3/2024,Reg 3,Fund Distribution,,97469572
8/3/2024,Reg 3,Payment,18622733,51699575
8/3/2024,Reg 3,Remittance & Sharia,74825142,75592300
8/3/2024,Reg 4,Bendapos & Meterai,62309990,80854496
8/3/2024,Reg 4,Fronting,26548178,40295980
8/3/2024,Reg 4,Fund Distribution,,90417000
